image_name,x1,y1,x2,y2,theta,fdi_last_digit,fdi_number
upper_19489.png,-0.4375,0.2712,-0.2383,0.5319,0.774010,6,16
upper_19489.png,-0.3973,0.1076,-0.2277,0.3035,0.858171,5,15
upper_19489.png,-0.3523,-0.0583,-0.1830,0.1403,0.958713,4,14
upper_19489.png,-0.3217,-0.2288,-0.2131,-0.0590,-0.874325,3,13
upper_19489.png,-0.2202,-0.1977,-0.0902,-0.0527,-0.817597,2,12
upper_19489.png,-0.1670,-0.3949,-0.0226,-0.1836,-0.633597,1,11
upper_19489.png,-0.1157,-0.4156,0.0334,-0.2069,-0.556750,1,21
upper_19489.png,-0.2222,-0.2963,-0.0934,-0.1374,-0.749528,2,22
upper_19489.png,-0.3143,-0.2347,-0.1983,-0.0621,-0.874581,3,23
upper_19489.png,-0.3869,-0.0895,-0.2086,0.1119,0.990561,4,24
upper_19489.png,-0.3982,0.0963,-0.2430,0.3016,0.855546,5,25
upper_19489.png,-0.4701,0.2383,-0.2700,0.5386,0.794123,6,26
upper_1949.png,-0.4548,0.2779,-0.2852,0.5983,0.803871,6,16
upper_1949.png,-0.4152,0.1084,-0.2771,0.3020,0.893444,5,15
upper_1949.png,-0.3875,-0.0860,-0.2467,0.1131,0.994119,4,14
upper_1949.png,-0.3312,-0.2730,-0.2185,-0.0554,-0.898463,3,13
upper_1949.png,-0.2022,-0.3072,-0.1231,-0.1692,-0.773292,2,12
upper_1949.png,-0.1258,-0.3497,0.0058,-0.1589,-0.624113,1,11
upper_1949.png,-0.1375,-0.3616,-0.0080,-0.1672,-0.634473,1,21
upper_1949.png,-0.2100,-0.3106,-0.1277,-0.1643,-0.777502,2,22
upper_1949.png,-0.3113,-0.2374,-0.1976,-0.0337,-0.905327,3,23
upper_1949.png,-0.3752,-0.0800,-0.2387,0.1246,0.988201,4,24
upper_1949.png,-0.4212,0.0978,-0.2798,0.2997,0.899062,5,25
upper_1949.png,-0.4537,0.2784,-0.2814,0.5960,0.814686,6,26
upper_19490.png,-0.4524,0.2191,-0.2710,0.5826,0.832516,6,16
upper_19490.png,-0.3957,0.0285,-0.2425,0.2535,0.923409,4,14
upper_19490.png,-0.3153,-0.1756,-0.1933,0.0569,-0.958646,3,13
upper_19490.png,-0.2399,-0.3010,-0.1264,-0.0917,-0.823844,2,12
upper_19490.png,-0.1376,-0.3759,-0.0022,-0.1251,-0.655973,1,11
upper_19490.png,-0.1287,-0.3766,0.0016,-0.1390,-0.643125,1,21
upper_19490.png,-0.2307,-0.3013,-0.1144,-0.0852,-0.823715,2,22
upper_19490.png,-0.3222,-0.2116,-0.1903,0.0299,-0.952298,3,23
upper_19490.png,-0.4006,0.0040,-0.2583,0.2393,0.933837,4,24
upper_19490.png,-0.4591,0.2030,-0.2767,0.5652,0.835582,6,26
upper_19491.png,-0.4318,0.2933,-0.2482,0.5543,0.800356,6,16
upper_19491.png,-0.4128,0.1344,-0.2606,0.3109,0.878901,5,15
upper_19491.png,-0.3864,-0.0422,-0.2344,0.1588,0.971693,4,14
upper_19491.png,-0.3363,-0.2302,-0.2114,-0.0115,-0.921429,3,13
upper_19491.png,-0.2614,-0.3198,-0.1457,-0.1299,-0.820313,2,12
upper_19491.png,-0.1599,-0.3857,-0.0203,-0.1942,-0.664814,1,11
upper_19491.png,-0.1250,-0.3962,0.0199,-0.2066,-0.596197,1,21
upper_19491.png,-0.2370,-0.3381,-0.1207,-0.1573,-0.775675,2,22
upper_19491.png,-0.3296,-0.2501,-0.2038,-0.0305,-0.900747,3,23
upper_19491.png,-0.3971,-0.0863,-0.2492,0.1387,0.982106,4,24
upper_19491.png,-0.4327,0.0812,-0.2902,0.2895,0.905409,5,25
upper_19491.png,-0.4885,0.2439,-0.2985,0.5232,0.826318,6,26
upper_19492.png,-0.4369,0.2986,-0.2605,0.5559,0.792479,6,16
upper_19492.png,-0.4118,0.1373,-0.2617,0.3227,0.874520,5,15
upper_19492.png,-0.3731,-0.0446,-0.2120,0.1597,0.967900,4,14
upper_19492.png,-0.3205,-0.2276,-0.1970,-0.0241,-0.913379,3,13
upper_19492.png,-0.2462,-0.3144,-0.1248,-0.1357,-0.774863,2,12
upper_19492.png,-0.1570,-0.3852,-0.0223,-0.2025,-0.652527,1,11
upper_19492.png,-0.1211,-0.3808,0.0223,-0.2102,-0.576907,1,21
upper_19492.png,-0.2295,-0.3245,-0.1126,-0.1459,-0.769158,2,22
upper_19492.png,-0.3219,-0.2529,-0.1956,-0.0480,-0.897909,3,23
upper_19492.png,-0.3840,-0.0821,-0.2291,0.1378,0.983703,4,24
upper_19492.png,-0.4282,0.0961,-0.2821,0.3044,0.890857,5,25
upper_19492.png,-0.4715,0.2522,-0.2943,0.5346,0.817501,6,26
upper_19493.png,-0.4534,0.2839,-0.2705,0.5544,0.793411,6,16
upper_19493.png,-0.4226,0.1140,-0.2811,0.2880,0.895809,5,15
upper_19493.png,-0.3867,-0.0620,-0.2396,0.1349,0.980349,4,14
upper_19493.png,-0.3234,-0.2293,-0.2093,-0.0303,-0.910644,3,13
upper_19493.png,-0.2387,-0.3284,-0.1160,-0.1505,-0.764731,2,12
upper_19493.png,-0.1309,-0.3933,0.0064,-0.1830,-0.606354,1,11
upper_19493.png,-0.1397,-0.3999,-0.0066,-0.1922,-0.617511,1,21
upper_19493.png,-0.2487,-0.3382,-0.1198,-0.1473,-0.772657,2,22
upper_19493.png,-0.3287,-0.2281,-0.2101,-0.0314,-0.917542,3,23
upper_19493.png,-0.3852,-0.0575,-0.2338,0.1360,0.978601,4,24
upper_19493.png,-0.4154,0.1231,-0.2716,0.3036,0.881529,5,25
upper_19493.png,-0.4529,0.2828,-0.2729,0.5615,0.797894,6,26
upper_19494.png,-0.4680,0.2387,-0.2707,0.5394,0.811270,6,16
upper_19494.png,-0.4074,0.0980,-0.2663,0.2786,0.892510,5,15
upper_19494.png,-0.3674,-0.0749,-0.2226,0.1282,0.980285,4,14
upper_19494.png,-0.3007,-0.2170,-0.1893,-0.0234,-0.913567,3,13
upper_19494.png,-0.2200,-0.3178,-0.1142,-0.1385,-0.760472,2,12
upper_19494.png,-0.1361,-0.3790,-0.0000,-0.1866,-0.618046,1,11
upper_19494.png,-0.1351,-0.3793,-0.0004,-0.1869,-0.620810,1,21
upper_19494.png,-0.2254,-0.3090,-0.1081,-0.1205,-0.773434,2,22
upper_19494.png,-0.3229,-0.2234,-0.2075,-0.0172,-0.914675,3,23
upper_19494.png,-0.3759,-0.0594,-0.2267,0.1360,0.971882,4,24
upper_19494.png,-0.4118,0.1010,-0.2651,0.2850,0.889951,5,25
upper_19494.png,-0.4404,0.2613,-0.2550,0.5597,0.800022,6,26
upper_19495.png,-0.4726,0.2748,-0.3202,0.5293,0.813594,6,16
upper_19495.png,-0.4320,0.1403,-0.3128,0.2933,0.883072,5,15
upper_19495.png,-0.3924,-0.0372,-0.2622,0.1238,0.974177,4,14
upper_19495.png,-0.3221,-0.2565,-0.2079,-0.0647,-0.879356,3,13
upper_19495.png,-0.2394,-0.3352,-0.1135,-0.1627,-0.756074,2,12
upper_19495.png,-0.1354,-0.3854,0.0130,-0.2330,-0.596563,1,11
upper_19495.png,-0.1612,-0.3773,-0.0099,-0.1839,-0.647210,1,21
upper_19495.png,-0.2477,-0.3000,-0.1461,-0.1442,-0.791503,2,22
upper_19495.png,-0.3220,-0.2267,-0.2066,-0.0359,-0.902243,3,23
upper_19495.png,-0.3861,-0.0081,-0.2587,0.1704,0.941788,4,24
upper_19495.png,-0.4144,0.1558,-0.2902,0.3052,0.872084,5,25
upper_19495.png,-0.4388,0.2880,-0.2973,0.4985,0.805152,6,26
upper_19496.png,-0.4597,0.2171,-0.2596,0.5653,0.832529,6,16
upper_19496.png,-0.4093,0.0073,-0.2435,0.2527,0.934339,4,14
upper_19496.png,-0.3353,-0.1918,-0.2046,0.0455,-0.958414,3,13
upper_19496.png,-0.2338,-0.3071,-0.1215,-0.0790,-0.827035,2,12
upper_19496.png,-0.1286,-0.3639,0.0035,-0.1500,-0.631952,1,11
upper_19496.png,-0.1422,-0.3654,-0.0031,-0.1530,-0.646676,1,21
upper_19496.png,-0.2482,-0.3002,-0.1150,-0.0904,-0.828502,2,22
upper_19496.png,-0.3358,-0.1940,-0.2031,0.0565,-0.962978,3,23
upper_19496.png,-0.4032,0.0035,-0.2440,0.2522,0.930993,4,24
upper_19496.png,-0.4547,0.2147,-0.2541,0.5908,0.827797,6,26
upper_19497.png,-0.4654,0.2293,-0.2831,0.5212,0.818049,6,16
upper_19497.png,-0.3952,0.1008,-0.2500,0.3016,0.878875,5,15
upper_19497.png,-0.3525,-0.0607,-0.1991,0.1528,0.963984,4,14
upper_19497.png,-0.3123,-0.2308,-0.1869,-0.0299,-0.902985,3,13
upper_19497.png,-0.2022,-0.2826,-0.0915,-0.1244,-0.771593,2,12
upper_19497.png,-0.1272,-0.4303,0.0032,-0.2001,-0.576719,1,11
upper_19497.png,-0.1136,-0.3503,0.0290,-0.1598,-0.577240,1,21
upper_19497.png,-0.2239,-0.3062,-0.1100,-0.1365,-0.766170,2,22
upper_19497.png,-0.3018,-0.2278,-0.1800,-0.0284,-0.898087,3,23
upper_19497.png,-0.3711,-0.0612,-0.2197,0.1448,0.976180,4,24
upper_19497.png,-0.3983,0.1124,-0.2548,0.3136,0.876226,5,25
upper_19497.png,-0.4413,0.2632,-0.2609,0.5525,0.798639,6,26
upper_19498.png,-0.4595,0.2657,-0.2881,0.5244,0.804124,6,16
upper_19498.png,-0.4265,0.0979,-0.2774,0.2888,0.886075,5,15
upper_19498.png,-0.3600,-0.0460,-0.1986,0.1604,0.957170,4,14
upper_19498.png,-0.3003,-0.2052,-0.1819,-0.0215,-0.912169,3,13
upper_19498.png,-0.2294,-0.3487,-0.1126,-0.1591,-0.735895,2,12
upper_19498.png,-0.1328,-0.4110,0.0113,-0.2081,-0.597909,1,11
upper_19498.png,-0.1487,-0.4082,-0.0121,-0.2049,-0.619210,1,21
upper_19498.png,-0.2497,-0.3519,-0.1202,-0.1555,-0.755113,2,22
upper_19498.png,-0.3028,-0.2132,-0.1830,-0.0209,-0.919380,3,23
upper_19498.png,-0.3532,-0.0412,-0.1976,0.1558,0.957194,4,24
upper_19498.png,-0.3955,0.1210,-0.2416,0.3046,0.867706,5,25
upper_19498.png,-0.4435,0.2774,-0.2743,0.5491,0.790602,6,26
upper_19499.png,-0.4567,0.2409,-0.2699,0.5417,0.821419,6,16
upper_19499.png,-0.4197,0.0987,-0.2547,0.3026,0.893011,5,15
upper_19499.png,-0.3673,-0.0795,-0.2074,0.1477,0.976572,4,14
upper_19499.png,-0.3128,-0.2465,-0.1800,-0.0122,-0.910247,3,13
upper_19499.png,-0.2290,-0.3401,-0.1058,-0.1567,-0.773386,2,12
upper_19499.png,-0.1360,-0.3847,0.0028,-0.1954,-0.625818,1,11
upper_19499.png,-0.1450,-0.3920,-0.0030,-0.2050,-0.628980,1,21
upper_19499.png,-0.2444,-0.3501,-0.1290,-0.1512,-0.790336,2,22
upper_19499.png,-0.3176,-0.2438,-0.1851,-0.0112,-0.913379,3,23
upper_19499.png,-0.3727,-0.0637,-0.2113,0.1591,0.974689,4,24
upper_19499.png,-0.4104,0.1056,-0.2502,0.3125,0.888345,5,25
upper_19499.png,-0.4475,0.2584,-0.2587,0.5664,0.802276,6,26
upper_1950.png,-0.4681,0.2056,-0.2706,0.5470,0.829665,6,16
upper_1950.png,-0.4112,0.0097,-0.2315,0.2493,0.927509,4,14
upper_1950.png,-0.3450,-0.1960,-0.2184,0.0576,-0.962813,3,13
upper_1950.png,-0.2483,-0.3175,-0.1368,-0.0972,-0.819552,2,12
upper_1950.png,-0.1467,-0.3831,0.0021,-0.0993,-0.647837,1,11
upper_1950.png,-0.1466,-0.3916,-0.0038,-0.1057,-0.655138,1,21
upper_1950.png,-0.2544,-0.3312,-0.1339,-0.0858,-0.816850,2,22
upper_1950.png,-0.3443,-0.1919,-0.2056,0.0504,-0.954469,3,23
upper_1950.png,-0.4066,0.0203,-0.2357,0.2708,0.921338,4,24
upper_1950.png,-0.4688,0.2123,-0.2673,0.5648,0.828975,6,26
upper_19500.png,-0.4641,0.2106,-0.2864,0.5503,0.833783,6,16
upper_19500.png,-0.3869,0.0396,-0.2457,0.2671,0.915996,4,14
upper_19500.png,-0.3341,-0.1749,-0.2060,0.0494,-0.963163,3,13
upper_19500.png,-0.2505,-0.2893,-0.1241,-0.1120,-0.816374,2,12
upper_19500.png,-0.1352,-0.3612,0.0122,-0.1542,-0.631776,1,11
upper_19500.png,-0.1467,-0.3859,-0.0082,-0.1967,-0.632375,1,21
upper_19500.png,-0.2593,-0.2968,-0.1318,-0.1033,-0.813327,2,22
upper_19500.png,-0.3389,-0.1757,-0.2087,0.0585,-0.966760,3,23
upper_19500.png,-0.4037,0.0403,-0.2493,0.2620,0.917178,4,24
upper_19500.png,-0.4510,0.2305,-0.2708,0.5864,0.809709,6,26
upper_19501.png,-0.4599,0.2767,-0.2806,0.5546,0.797914,6,16
upper_19501.png,-0.4118,0.1203,-0.2647,0.2898,0.881944,5,15
upper_19501.png,-0.3770,-0.0602,-0.2191,0.1380,0.975196,4,14
upper_19501.png,-0.3198,-0.2193,-0.1983,-0.0249,-0.908334,3,13
upper_19501.png,-0.2335,-0.3303,-0.1247,-0.1396,-0.761161,2,12
upper_19501.png,-0.1393,-0.3996,-0.0025,-0.1681,-0.607652,1,11
upper_19501.png,-0.1323,-0.3930,0.0013,-0.1736,-0.611112,1,21
upper_19501.png,-0.2343,-0.3364,-0.1195,-0.1363,-0.751745,2,22
upper_19501.png,-0.3205,-0.2196,-0.2002,-0.0205,-0.908061,3,23
upper_19501.png,-0.3781,-0.0537,-0.2262,0.1426,0.972491,4,24
upper_19501.png,-0.4169,0.1186,-0.2687,0.2944,0.883686,5,25
upper_19501.png,-0.4527,0.2788,-0.2765,0.5509,0.791894,6,26
upper_19502.png,-0.4621,0.2816,-0.2867,0.5597,0.798384,6,16
upper_19502.png,-0.4309,0.1109,-0.2821,0.2903,0.892497,5,15
upper_19502.png,-0.3893,-0.0670,-0.2314,0.1314,0.978680,4,14
upper_19502.png,-0.3286,-0.2470,-0.1934,-0.0361,-0.903229,3,13
upper_19502.png,-0.2494,-0.3468,-0.1274,-0.1512,-0.763322,2,12
upper_19502.png,-0.1397,-0.4005,0.0058,-0.1931,-0.602725,1,11
upper_19502.png,-0.1490,-0.3940,-0.0069,-0.1702,-0.634774,1,21
upper_19502.png,-0.2423,-0.3286,-0.1245,-0.1332,-0.777907,2,22
upper_19502.png,-0.3305,-0.2303,-0.1999,-0.0149,-0.915934,3,23
upper_19502.png,-0.3842,-0.0494,-0.2290,0.1501,0.968249,4,24
upper_19502.png,-0.4157,0.1127,-0.2742,0.2888,0.888571,5,25
upper_19502.png,-0.4502,0.2724,-0.2733,0.5540,0.798706,6,26
upper_19503.png,-0.4503,0.2856,-0.2841,0.5704,0.813819,6,16
upper_19503.png,-0.4142,0.1146,-0.2724,0.3129,0.891399,5,15
upper_19503.png,-0.3715,-0.0598,-0.2236,0.1490,0.979704,4,14
upper_19503.png,-0.3117,-0.2467,-0.1950,-0.0246,-0.913794,3,13
upper_19503.png,-0.2372,-0.3443,-0.1267,-0.1466,-0.785125,2,12
upper_19503.png,-0.1414,-0.3904,-0.0087,-0.1820,-0.646723,1,11
upper_19503.png,-0.1265,-0.3878,0.0078,-0.1760,-0.625708,1,21
upper_19503.png,-0.2278,-0.3327,-0.1178,-0.1420,-0.781988,2,22
upper_19503.png,-0.3105,-0.2472,-0.1921,-0.0306,-0.912523,3,23
upper_19503.png,-0.3621,-0.0622,-0.2165,0.1524,0.979444,4,24
upper_19503.png,-0.4178,0.0984,-0.2806,0.2989,0.902011,5,25
upper_19503.png,-0.4585,0.2640,-0.2918,0.5580,0.820685,6,26
upper_19504.png,-0.4558,0.2272,-0.2702,0.5878,0.816502,6,16
upper_19504.png,-0.3981,0.0315,-0.2439,0.2678,0.921169,4,14
upper_19504.png,-0.3432,-0.1774,-0.2155,0.0499,-0.959882,3,13
upper_19504.png,-0.2571,-0.3144,-0.1348,-0.1106,-0.812658,2,12
upper_19504.png,-0.1512,-0.3761,0.0003,-0.1560,-0.643896,1,11
upper_19504.png,-0.1469,-0.3812,-0.0013,-0.1511,-0.649762,1,21
upper_19504.png,-0.2510,-0.3053,-0.1309,-0.1046,-0.816276,2,22
upper_19504.png,-0.3435,-0.1830,-0.2180,0.0475,-0.961677,3,23
upper_19504.png,-0.4011,0.0225,-0.2491,0.2613,0.923571,4,24
upper_19504.png,-0.4561,0.2134,-0.2672,0.5694,0.824642,6,26
upper_19505.png,-0.4235,0.2835,-0.2445,0.5549,0.778999,6,16
upper_19505.png,-0.3853,0.1258,-0.2339,0.3170,0.867294,5,15
upper_19505.png,-0.3581,-0.0466,-0.2088,0.1509,0.957655,4,14
upper_19505.png,-0.2962,-0.2125,-0.1786,-0.0236,-0.895877,3,13
upper_19505.png,-0.2313,-0.3069,-0.1087,-0.1165,-0.771685,2,12
upper_19505.png,-0.1406,-0.4147,-0.0093,-0.1920,-0.608869,1,11
upper_19505.png,-0.1177,-0.3945,0.0103,-0.1908,-0.594086,1,21
upper_19505.png,-0.2019,-0.3089,-0.0872,-0.1193,-0.740375,2,22
upper_19505.png,-0.2744,-0.2066,-0.1616,-0.0124,-0.903212,3,23
upper_19505.png,-0.3450,-0.0603,-0.1968,0.1456,0.970243,4,24
upper_19505.png,-0.4012,0.0996,-0.2565,0.3085,0.882631,5,25
upper_19505.png,-0.4819,0.2444,-0.3035,0.4936,0.832801,6,26
upper_19506.png,-0.4504,0.2623,-0.2599,0.5372,0.783642,6,16
upper_19506.png,-0.4182,0.1306,-0.2636,0.2941,0.872223,5,15
upper_19506.png,-0.3921,-0.0423,-0.2344,0.1529,0.963610,4,14
upper_19506.png,-0.3539,-0.2207,-0.2129,-0.0137,-0.919789,3,13
upper_19506.png,-0.2695,-0.3287,-0.1404,-0.1430,-0.779467,2,12
upper_19506.png,-0.1629,-0.4153,0.0009,-0.2191,-0.607378,1,11
upper_19506.png,-0.1591,-0.4149,-0.0019,-0.2109,-0.618410,1,21
upper_19506.png,-0.2760,-0.3280,-0.1388,-0.1589,-0.780929,2,22
upper_19506.png,-0.3457,-0.2061,-0.2079,-0.0089,-0.920353,3,23
upper_19506.png,-0.3792,-0.0311,-0.2222,0.1489,0.957234,4,24
upper_19506.png,-0.4135,0.1206,-0.2586,0.2909,0.878624,5,25
upper_19506.png,-0.4613,0.2652,-0.2585,0.5261,0.793843,6,26
upper_19507.png,-0.4843,0.2461,-0.3006,0.5488,0.820039,6,16
upper_19507.png,-0.4331,0.0852,-0.2870,0.2731,0.902955,5,15
upper_19507.png,-0.3787,-0.0634,-0.2294,0.1383,0.974859,4,14
upper_19507.png,-0.3194,-0.2205,-0.1935,-0.0294,-0.908893,3,13
upper_19507.png,-0.2177,-0.3066,-0.0984,-0.1169,-0.770333,2,12
upper_19507.png,-0.1358,-0.3924,-0.0053,-0.1963,-0.614056,1,11
upper_19507.png,-0.1382,-0.3346,0.0096,-0.1500,-0.624908,1,21
upper_19507.png,-0.2504,-0.3064,-0.1347,-0.1366,-0.795249,2,22
upper_19507.png,-0.3466,-0.2386,-0.2129,-0.0393,-0.897446,3,23
upper_19507.png,-0.3757,-0.0442,-0.2187,0.1326,0.972682,4,24
upper_19507.png,-0.4194,0.1152,-0.2750,0.3101,0.880724,5,25
upper_19507.png,-0.4546,0.2860,-0.2782,0.5384,0.806875,6,26
upper_19508.png,-0.4406,0.2692,-0.2392,0.5819,0.784727,6,16
upper_19508.png,-0.3961,0.1226,-0.2507,0.3038,0.869594,5,15
upper_19508.png,-0.3654,-0.0444,-0.2202,0.1444,0.968186,4,14
upper_19508.png,-0.3197,-0.2299,-0.1841,-0.0188,-0.909821,3,13
upper_19508.png,-0.2254,-0.2899,-0.1181,-0.1637,-0.762893,2,12
upper_19508.png,-0.1361,-0.3872,0.0060,-0.1868,-0.611210,1,11
upper_19508.png,-0.1390,-0.3996,-0.0054,-0.1876,-0.605243,1,21
upper_19508.png,-0.2197,-0.3219,-0.1185,-0.1616,-0.751552,2,22
upper_19508.png,-0.2926,-0.2299,-0.1616,-0.0316,-0.896480,3,23
upper_19508.png,-0.3541,-0.0618,-0.2066,0.1412,0.961717,4,24
upper_19508.png,-0.4075,0.0850,-0.2467,0.2781,0.888087,5,25
upper_19508.png,-0.4682,0.2227,-0.2649,0.5359,0.810168,6,26
upper_19509.png,-0.4663,0.2679,-0.3005,0.5500,0.817311,6,16
upper_19509.png,-0.4313,0.1225,-0.2951,0.2896,0.894933,5,15
upper_19509.png,-0.3867,-0.0415,-0.2448,0.1492,0.968441,4,14
upper_19509.png,-0.3245,-0.2106,-0.2133,-0.0223,-0.914009,3,13
upper_19509.png,-0.2371,-0.3015,-0.1336,-0.1501,-0.795535,2,12
upper_19509.png,-0.1406,-0.3844,-0.0062,-0.2021,-0.626094,1,11
upper_19509.png,-0.1325,-0.3945,0.0064,-0.2153,-0.613016,1,21
upper_19509.png,-0.2317,-0.3173,-0.1188,-0.1577,-0.778221,2,22
upper_19509.png,-0.3280,-0.2226,-0.2167,-0.0308,-0.914425,3,23
upper_19509.png,-0.3955,-0.0609,-0.2413,0.1276,0.984345,4,24
upper_19509.png,-0.4446,0.1055,-0.2900,0.2864,0.896273,5,25
upper_19509.png,-0.4802,0.2722,-0.3070,0.5640,0.815698,6,26
upper_1951.png,-0.4490,0.2659,-0.2657,0.4997,0.802167,6,16
upper_1951.png,-0.4081,0.1342,-0.2789,0.3004,0.872358,5,15
upper_1951.png,-0.3686,-0.0273,-0.2288,0.1638,0.959498,4,14
upper_1951.png,-0.3107,-0.2071,-0.1844,0.0021,-0.925554,3,13
upper_1951.png,-0.2449,-0.3190,-0.1332,-0.1503,-0.784668,2,12
upper_1951.png,-0.1520,-0.4279,-0.0096,-0.2146,-0.616048,1,11
upper_1951.png,-0.1304,-0.4358,0.0084,-0.2236,-0.584250,1,21
upper_1951.png,-0.2317,-0.3181,-0.1182,-0.1581,-0.763810,2,22
upper_1951.png,-0.3150,-0.2282,-0.1910,-0.0079,-0.913202,3,23
upper_1951.png,-0.3705,-0.0322,-0.2344,0.1496,0.961476,4,24
upper_1951.png,-0.4195,0.1027,-0.2857,0.2800,0.888063,5,25
upper_1951.png,-0.4644,0.2452,-0.2854,0.4986,0.813901,6,26
upper_19510.png,-0.4596,0.2513,-0.2912,0.5438,0.825130,6,16
upper_19510.png,-0.4097,0.0901,-0.2811,0.2799,0.908034,5,15
upper_19510.png,-0.3613,-0.0674,-0.2263,0.1363,0.979003,4,14
upper_19510.png,-0.3022,-0.2138,-0.1930,-0.0240,-0.915294,3,13
upper_19510.png,-0.1926,-0.2899,-0.1162,-0.1500,-0.779647,2,12
upper_19510.png,-0.1200,-0.3957,-0.0017,-0.1798,-0.607323,1,11
upper_19510.png,-0.1156,-0.3912,-0.0021,-0.1800,-0.615802,1,21
upper_19510.png,-0.2050,-0.2839,-0.1280,-0.1441,-0.796110,2,22
upper_19510.png,-0.3099,-0.2137,-0.2013,-0.0248,-0.915322,3,23
upper_19510.png,-0.3670,-0.0684,-0.2309,0.1372,0.976186,4,24
upper_19510.png,-0.4091,0.0954,-0.2708,0.2918,0.898467,5,25
upper_19510.png,-0.4517,0.2564,-0.2736,0.5565,0.814921,6,26
upper_19511.png,-0.4419,0.2810,-0.2607,0.5339,0.782415,6,16
upper_19511.png,-0.4323,0.1119,-0.2732,0.2931,0.874408,5,15
upper_19511.png,-0.3874,-0.0574,-0.2276,0.1390,0.966028,4,14
upper_19511.png,-0.3224,-0.2299,-0.2092,-0.0336,-0.891336,3,13
upper_19511.png,-0.2298,-0.2691,-0.1167,-0.1142,-0.786410,2,12
upper_19511.png,-0.1493,-0.3765,-0.0030,-0.2042,-0.621179,1,11
upper_19511.png,-0.1411,-0.4180,0.0033,-0.2295,-0.593773,1,21
upper_19511.png,-0.2293,-0.2935,-0.1062,-0.1221,-0.770092,2,22
upper_19511.png,-0.3184,-0.2190,-0.1947,-0.0310,-0.894823,3,23
upper_19511.png,-0.3823,-0.0601,-0.2254,0.1326,0.968980,4,24
upper_19511.png,-0.4354,0.0951,-0.2748,0.2836,0.882273,5,25
upper_19511.png,-0.4651,0.2624,-0.2834,0.5212,0.793681,6,26
upper_19512.png,-0.4649,0.2402,-0.2848,0.5243,0.807903,6,16
upper_19512.png,-0.4091,0.0961,-0.2722,0.2851,0.889696,5,15
upper_19512.png,-0.3645,-0.0555,-0.2221,0.1317,0.975574,4,14
upper_19512.png,-0.3104,-0.2154,-0.1845,-0.0144,-0.914964,3,13
upper_19512.png,-0.2340,-0.3354,-0.1179,-0.1300,-0.752810,2,12
upper_19512.png,-0.1342,-0.3890,0.0050,-0.1862,-0.611245,1,11
upper_19512.png,-0.1430,-0.3943,-0.0073,-0.1866,-0.620306,1,21
upper_19512.png,-0.2392,-0.3344,-0.1242,-0.1331,-0.767732,2,22
upper_19512.png,-0.3158,-0.2200,-0.1871,-0.0087,-0.916841,3,23
upper_19512.png,-0.3641,-0.0494,-0.2214,0.1445,0.965053,4,24
upper_19512.png,-0.4011,0.1019,-0.2606,0.3029,0.878265,5,25
upper_19512.png,-0.4437,0.2577,-0.2673,0.5379,0.796520,6,26
upper_19513.png,-0.4868,0.2329,-0.3276,0.5365,0.836401,6,16
upper_19513.png,-0.4330,0.0906,-0.2887,0.2997,0.901619,5,15
upper_19513.png,-0.3719,-0.0611,-0.2263,0.1470,0.963181,4,14
upper_19513.png,-0.3118,-0.2340,-0.1957,-0.0320,-0.901051,3,13
upper_19513.png,-0.2245,-0.3230,-0.1133,-0.1273,-0.778729,2,12
upper_19513.png,-0.1252,-0.4070,0.0107,-0.1807,-0.588072,1,11
upper_19513.png,-0.1455,-0.3932,-0.0109,-0.1794,-0.624755,1,21
upper_19513.png,-0.2393,-0.3400,-0.1370,-0.1353,-0.786462,2,22
upper_19513.png,-0.3053,-0.1979,-0.1952,-0.0031,-0.929623,3,23
upper_19513.png,-0.3825,-0.0458,-0.2339,0.1567,0.962746,4,24
upper_19513.png,-0.4565,0.2782,-0.2928,0.5608,0.803199,6,26
upper_19513.png,-0.4449,0.0925,-0.2922,0.2974,0.905393,5,25
upper_19514.png,-0.4471,0.2326,-0.2552,0.5704,0.812248,6,16
upper_19514.png,-0.3957,0.0390,-0.2545,0.2585,0.921133,4,14
upper_19514.png,-0.3513,-0.1801,-0.2211,0.0574,-0.972744,3,13
upper_19514.png,-0.2616,-0.3092,-0.1287,-0.0952,-0.810646,2,12
upper_19514.png,-0.1478,-0.3874,-0.0039,-0.1532,-0.627198,1,11
upper_19514.png,-0.1388,-0.3885,0.0018,-0.1633,-0.623562,1,21
upper_19514.png,-0.2532,-0.3138,-0.1233,-0.1026,-0.808718,2,22
upper_19514.png,-0.3537,-0.1877,-0.2183,0.0531,-0.956970,3,23
upper_19514.png,-0.4047,0.0359,-0.2611,0.2496,0.923846,4,24
upper_19514.png,-0.4590,0.2227,-0.2687,0.5657,0.816301,6,26
upper_19515.png,-0.4392,0.2801,-0.2557,0.5417,0.778538,6,16
upper_19515.png,-0.4065,0.1201,-0.2661,0.2946,0.865977,5,15
upper_19515.png,-0.3625,-0.0328,-0.2128,0.1565,0.952840,4,14
upper_19515.png,-0.3118,-0.2005,-0.1804,-0.0075,-0.910416,3,13
upper_19515.png,-0.2314,-0.3172,-0.1079,-0.1082,-0.759906,2,12
upper_19515.png,-0.1424,-0.4430,-0.0036,-0.2052,-0.594260,1,11
upper_19515.png,-0.1313,-0.4370,0.0037,-0.2075,-0.582950,1,21
upper_19515.png,-0.2233,-0.3279,-0.0999,-0.1226,-0.742832,2,22
